,state,date,Unnamed: 0.1.1,zipcode,temperature,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,mintemp,maxtemp,avgtemp,totalsnow,sunhour
2051,Mississippi,2021-02-09,32179.428571428572,39151.42857142857,16.0,0.5,87.71428571428571,7.142857142857143,1020.1428571428571,82.71428571428571,13.0,10.571428571428571,12.285714285714286,12.571428571428571,12.285714285714286,9.857142857142858,16.0,14.0,0.0,4.314285714285715
1046,Georgia,2021-02-09,32091.8064516129,30543.870967741936,16.612903225806452,0.07096774193548387,77.58064516129032,9.903225806451612,1022.3870967741935,72.80645161290323,11.612903225806452,7.612903225806452,10.838709677419354,9.67741935483871,10.838709677419354,7.548387096774194,16.612903225806452,12.419354838709678,0.0,8.029032258064515
3410,South Dakota,2021-02-09,32356.5,57403.5,-14.5,0.3,91.5,7.0,1034.0,79.5,-19.0,-19.5,-23.0,10.5,-23.0,-21.0,-14.5,-18.0,0.25,6.25
2819,Ohio,2021-02-09,32261.172413793105,44421.0,-4.9655172413793105,4.189655172413793,92.37931034482759,5.344827586206897,1026.7931034482758,87.48275862068965,-6.482758620689655,-7.310344827586207,-10.482758620689655,13.96551724137931,-10.482758620689655,-9.689655172413794,-4.9655172413793105,-5.931034482758621,2.9551724137931035,4.93793103448276
1520,Illinois,2021-02-09,32104.947368421053,60586.31578947369,-12.842105263157896,1.1578947368421053,86.6842105263158,8.947368421052632,1031.6842105263158,41.1578947368421,-16.263157894736842,-17.94736842105263,-23.263157894736842,18.68421052631579,-23.263157894736842,-20.263157894736842,-12.842105263157896,-16.473684210526315,0.9684210526315793,8.289473684210526
1461,Idaho,2021-02-09,32081.4,83553.0,2.6,0.0,61.0,10.0,1017.2,20.0,-1.6,-8.6,-3.4,10.4,-3.4,-5.0,2.6,-0.8,0.0,10.22
98,Arizona,2021-02-09,32297.333333333332,85389.73333333334,20.4,0.0,25.6,10.0,1014.7333333333333,38.86666666666667,16.133333333333333,-4.0,15.533333333333333,10.866666666666667,15.533333333333333,12.2,20.4,16.4,0.0,9.259999999999998
1815,Louisiana,2021-02-09,32139.266666666666,70660.73333333334,19.4,1.22,88.0,7.2,1017.9333333333333,88.0,16.666666666666668,14.333333333333334,16.266666666666666,16.0,16.266666666666666,14.466666666666667,19.4,17.133333333333333,0.0,4.580000000000001
1933,Michigan,2021-02-09,32218.11111111111,48596.18518518518,-9.592592592592593,1.8555555555555554,90.11111111111111,6.888888888888889,1028.2962962962963,63.074074074074076,-11.37037037037037,-12.74074074074074,-16.22222222222222,14.185185185185185,-16.22222222222222,-14.11111111111111,-9.592592592592593,-11.37037037037037,1.2851851851851852,7.503703703703702
3764,West Virginia,2021-02-09,32456.5,25722.25,3.875,2.9250000000000003,90.5,7.0,1024.25,92.125,0.75,-0.75,-1.625,12.625,-1.625,-2.625,3.875,1.625,1.2625000000000002,4.0874999999999995
39,Alabama,2021-02-09,36581.07692307692,35794.46153846154,18.23076923076923,0.3538461538461538,81.46153846153847,8.23076923076923,1021.0769230769231,50.30769230769231,13.0,9.461538461538462,12.461538461538462,9.384615384615385,12.461538461538462,8.461538461538462,18.23076923076923,14.23076923076923,0.0,7.038461538461537
3705,Washington,2021-02-09,32322.066666666666,98584.26666666666,3.066666666666667,0.8533333333333334,75.8,8.466666666666667,1020.2666666666667,65.0,0.26666666666666666,-3.7333333333333334,-1.3333333333333333,7.2,-1.3333333333333333,-1.8666666666666667,3.066666666666667,0.8,0.5133333333333333,5.173333333333333
2228,Nebraska,2021-02-09,32131.0,68247.0,-14.333333333333334,0.0,88.33333333333333,8.666666666666666,1034.6666666666667,50.666666666666664,-19.0,-20.333333333333332,-25.0,13.666666666666666,-25.0,-23.333333333333332,-14.333333333333334,-18.0,0.0,7.633333333333333
1579,Indiana,2021-02-09,32127.133333333335,46863.666666666664,-6.333333333333333,1.346666666666667,90.0,7.266666666666667,1027.8,84.06666666666666,-7.733333333333333,-9.066666666666666,-12.733333333333333,16.533333333333335,-12.733333333333333,-10.266666666666667,-6.333333333333333,-7.866666666666666,0.76,6.12
3469,Tennessee,2021-02-09,32278.85714285714,37583.892857142855,9.821428571428571,0.17500000000000002,87.39285714285714,8.785714285714286,1022.5714285714286,75.03571428571429,6.642857142857143,4.642857142857143,5.392857142857143,11.892857142857142,5.392857142857143,3.9285714285714284,9.821428571428571,7.535714285714286,0.0,5.235714285714283
454,Arkansas,2021-02-09,35257.666666666664,72367.77777777778,6.111111111111111,1.4444444444444444,92.22222222222223,5.222222222222222,1020.4444444444445,98.22222222222223,5.222222222222222,4.222222222222222,2.888888888888889,16.444444444444443,2.888888888888889,2.2222222222222223,6.111111111111111,5.111111111111111,0.0,3.922222222222222
1697,Kansas,2021-02-09,32187.0,66616.6,-11.8,0.9199999999999999,88.6,7.4,1029.8,100.0,-13.4,-14.6,-21.0,23.4,-21.0,-17.6,-11.8,-14.2,0.7,4.5
572,Colorado,2021-02-09,37926.066666666666,80333.26666666666,5.066666666666666,0.006666666666666667,51.333333333333336,10.0,1013.9333333333333,12.933333333333334,0.8,-8.333333333333334,-1.2,9.666666666666666,-1.2,-2.2,5.066666666666666,1.2,0.0,8.486666666666668
1756,Kentucky,2021-02-09,32074.0,41054.333333333336,1.5555555555555556,4.266666666666667,90.22222222222223,7.333333333333333,1024.7777777777778,96.66666666666667,0.2222222222222222,-1.2222222222222223,-3.0,14.222222222222221,-3.0,-2.5555555555555554,1.5555555555555556,0.3333333333333333,1.8000000000000003,5.111111111111111
3587,Utah,2021-02-09,32447.6,84216.8,5.8,0.8400000000000001,67.0,8.8,1014.2,74.8,3.4,-2.8,2.0,8.0,2.0,-1.2,5.8,3.8,0.36,5.76
