,request.type,request.query,request.language,request.unit,location.name,location.country,location.region,location.lat,location.lon,location.timezone_id,location.utc_offset,temperature,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,date,mintemp,maxtemp,avgtemp,totalsnow,sunhour
1718,Zipcode,33026,en,m,Hollywood,USA,Florida,26.028,-80.297,America/New_York,-5.0,22,0.3,58,10,1029,53,21,12,20,37,20,2021-03-09,19,22,21,0.0,11.6
1719,Zipcode,33563,en,m,Plant City,USA,Florida,28.015,-82.137,America/New_York,-5.0,21,0.0,66,10,1031,9,16,9,14,26,14,2021-03-09,10,21,16,0.0,11.6
1720,Zipcode,33948,en,m,Port Charlotte,USA,Florida,26.983,-82.145,America/New_York,-5.0,22,0.0,66,10,1030,17,17,10,16,30,16,2021-03-09,12,22,18,0.0,11.6
1721,Zipcode,34986,en,m,Port Saint Lucie,USA,Florida,27.322,-80.418,America/New_York,-5.0,20,0.5,67,10,1030,56,18,12,18,35,18,2021-03-09,17,20,18,0.0,8.8
1722,Zipcode,33411,en,m,West Palm Beach,USA,Florida,26.716,-80.217,America/New_York,-5.0,21,0.8,61,10,1030,58,19,11,19,27,19,2021-03-09,17,21,19,0.0,10.2
1723,Zipcode,32771,en,m,Sanford,USA,Florida,28.794,-81.297,America/New_York,-5.0,21,0.0,65,10,1032,28,15,9,15,18,15,2021-03-09,12,21,17,0.0,11.6
1724,Zipcode,33870,en,m,Sebring,USA,Florida,27.486,-81.417,America/New_York,-5.0,21,0.0,68,10,1031,23,16,10,15,26,15,2021-03-09,12,21,17,0.0,11.6
1725,Zipcode,33772,en,m,Seminole,USA,Florida,27.837,-82.799,America/New_York,-5.0,21,0.0,63,10,1031,4,18,10,17,34,17,2021-03-09,14,21,18,0.0,11.6
1726,Zipcode,34113,en,m,Naples,USA,Florida,26.060,-81.745,America/New_York,-5.0,22,0.1,68,10,1029,14,19,12,18,37,18,2021-03-09,15,22,19,0.0,11.6
1727,Zipcode,34606,en,m,Spring Hill,USA,Florida,28.466,-82.597,America/New_York,-5.0,21,0.0,66,10,1032,11,16,9,14,29,14,2021-03-09,11,21,16,0.0,11.6
1728,Zipcode,32086,en,m,Saint Augustine,USA,Florida,29.759,-81.304,America/New_York,-5.0,18,0.0,69,10,1033,6,14,8,13,24,13,2021-03-09,12,18,15,0.0,11.6
1729,Zipcode,33704,en,m,Saint Petersburg,USA,Florida,27.795,-82.635,America/Kentucky/Monticello,-5.0,21,0.0,65,10,1031,4,18,10,17,35,17,2021-03-09,14,21,18,0.0,11.6
1730,Zipcode,33323,en,m,Fort Lauderdale,USA,Florida,26.155,-80.317,America/New_York,-5.0,22,0.3,58,10,1029,52,21,12,20,36,20,2021-03-09,19,22,20,0.0,11.6
1731,Zipcode,32308,en,m,Tallahassee,USA,Florida,30.500,-84.210,America/New_York,-5.0,20,0.0,45,10,1033,24,13,0,12,13,12,2021-03-09,6,20,14,0.0,10.2
1732,Zipcode,33617,en,m,Tampa,USA,Florida,28.037,-82.396,America/New_York,-5.0,22,0.0,64,10,1031,6,16,8,15,27,15,2021-03-09,10,22,17,0.0,11.6
1733,Zipcode,32159,en,m,Lady Lake,USA,Florida,28.929,-81.926,America/New_York,-5.0,21,0.0,65,10,1032,14,16,8,14,23,14,2021-03-09,9,21,16,0.0,11.6
1734,Zipcode,32966,en,m,Vero Beach,USA,Florida,27.638,-80.475,America/New_York,-5.0,19,0.7,66,10,1031,68,18,11,18,35,18,2021-03-09,16,19,18,0.0,8.8
1735,Zipcode,33544,en,m,Wesley Chapel,USA,Florida,28.270,-82.319,America/New_York,-5.0,22,0.0,65,10,1032,9,16,8,14,25,14,2021-03-09,9,22,16,0.0,11.6
1736,Zipcode,33880,en,m,Winter Haven,USA,Florida,27.997,-81.752,America/New_York,-5.0,21,0.0,66,10,1031,23,16,9,15,26,15,2021-03-09,11,21,17,0.0,11.6
1737,Zipcode,32792,en,m,Winter Park,USA,Florida,28.612,-81.304,America/New_York,-5.0,21,0.0,64,10,1032,31,16,9,16,19,16,2021-03-09,12,21,17,0.0,11.6
1738,Zipcode,32708,en,m,Winter Springs,USA,Florida,28.688,-81.271,America/New_York,-5.0,21,0.0,64,10,1032,31,16,9,15,19,15,2021-03-09,12,21,17,0.0,11.6
1739,Zipcode,31707,en,m,Albany,USA,Georgia,31.581,-84.222,America/New_York,-5.0,18,0.0,44,10,1034,38,12,0,11,14,11,2021-03-09,7,18,13,0.0,8.8
1740,Zipcode,30022,en,m,Alpharetta,USA,Georgia,34.030,-84.241,America/New_York,-5.0,18,0.0,38,10,1034,44,13,-1,13,6,13,2021-03-09,8,18,13,0.0,8.8
1741,Zipcode,30606,en,m,Athens,USA,Georgia,33.949,-83.423,America/New_York,-5.0,18,0.0,58,10,1034,41,12,2,10,12,10,2021-03-09,4,18,12,0.0,8.8
1742,Zipcode,30329,en,m,Atlanta,USA,Georgia,33.825,-84.320,America/New_York,-5.0,19,0.0,36,10,1034,45,15,-1,15,7,15,2021-03-09,10,19,15,0.0,7.3
1743,Zipcode,30114,en,m,Canton,USA,Georgia,34.248,-84.524,America/New_York,-5.0,17,0.0,46,10,1034,37,11,-1,11,5,11,2021-03-09,6,17,12,0.0,8.8
1744,Zipcode,30529,en,m,Commerce,USA,Georgia,34.190,-83.510,America/New_York,-5.0,17,0.0,57,10,1034,49,11,1,10,11,10,2021-03-09,4,17,11,0.0,5.9
1745,Zipcode,30012,en,m,Conyers,USA,Georgia,33.710,-84.010,America/New_York,-5.0,18,0.0,52,10,1034,49,13,1,12,11,12,2021-03-09,6,18,13,0.0,5.9
1746,Zipcode,30041,en,m,Cumming,USA,Georgia,34.200,-84.070,America/New_York,-5.0,17,0.0,47,10,1034,50,13,0,12,7,12,2021-03-09,6,17,12,0.0,7.3
1747,Zipcode,30720,en,m,Dalton,USA,Georgia,34.760,-84.976,America/New_York,-5.0,16,0.0,57,10,1033,41,11,2,10,9,10,2021-03-09,5,16,11,0.0,7.3
1748,Zipcode,30135,en,m,Douglasville,USA,Georgia,33.696,-84.743,America/New_York,-5.0,18,0.0,48,10,1034,56,13,1,12,10,12,2021-03-09,7,18,13,0.0,5.9
1749,Zipcode,30501,en,m,Gainesville,USA,Georgia,34.286,-83.820,America/New_York,-5.0,17,0.0,52,10,1034,47,12,0,11,9,11,2021-03-09,5,17,12,0.0,7.3
1750,Zipcode,30144,en,m,Kennesaw,USA,Georgia,34.030,-84.580,America/New_York,-5.0,18,0.0,42,10,1034,44,13,0,13,7,13,2021-03-09,8,18,14,0.0,7.3
1751,Zipcode,30269,en,m,Peachtree City,USA,Georgia,33.394,-84.565,America/New_York,-5.0,18,0.0,54,10,1034,35,12,2,12,10,12,2021-03-09,7,18,13,0.0,8.8
1752,Zipcode,30161,en,m,Rome,USA,Georgia,34.250,-85.110,America/New_York,-5.0,18,0.0,57,10,1033,43,12,2,11,8,11,2021-03-09,5,18,12,0.0,7.3
1753,Zipcode,30075,en,m,Roswell,USA,Georgia,34.047,-84.377,America/New_York,-5.0,18,0.0,35,10,1034,44,14,-2,14,6,14,2021-03-09,10,18,14,0.0,7.3
1754,Zipcode,31419,en,m,Savannah,USA,Georgia,31.980,-81.181,America/New_York,-5.0,17,0.0,52,10,1034,26,12,1,11,7,11,2021-03-09,7,17,13,0.0,11.6
1755,Zipcode,30281,en,m,Stockbridge,USA,Georgia,33.553,-84.214,America/New_York,-5.0,18,0.0,46,10,1034,44,13,0,12,11,12,2021-03-09,7,18,13,0.0,5.9
1756,Zipcode,30024,en,m,Suwanee,USA,Georgia,34.063,-84.083,America/New_York,-5.0,17,0.0,44,10,1034,47,12,0,12,8,12,2021-03-09,7,17,13,0.0,7.3
1757,Zipcode,31601,en,m,Valdosta,USA,Georgia,30.826,-83.284,America/New_York,-5.0,20,0.0,45,10,1034,32,13,0,12,13,12,2021-03-09,5,20,14,0.0,8.8
1758,Zipcode,31093,en,m,Warner Robins,USA,Georgia,32.636,-83.642,America/New_York,-5.0,18,0.0,46,10,1034,43,13,0,13,9,13,2021-03-09,8,18,13,0.0,8.8
1759,Zipcode,89014,en,m,Henderson,USA,Nevada,36.063,-115.055,America/Los_Angeles,-8.0,15,0.0,27,10,1013,5,12,-7,10,40,10,2021-03-09,9,15,12,0.0,11.6
1760,Zipcode,89029,en,m,Laughlin,USA,Nevada,35.139,-114.624,America/Phoenix,-7.0,21,0.0,30,10,1014,2,12,-6,12,19,12,2021-03-09,5,21,13,0.0,11.6
1761,Zipcode,89032,en,m,North Las Vegas,USA,Nevada,36.224,-115.172,America/Los_Angeles,-8.0,14,0.0,27,10,1013,2,11,-8,9,30,9,2021-03-09,8,14,11,0.0,11.4
1762,Zipcode,89502,en,m,Reno,USA,Nevada,39.501,-119.765,America/Los_Angeles,-8.0,4,4.3,56,8,1019,55,0,-7,-1,9,-1,2021-03-09,-2,4,1,3.5,7.3
1763,Zipcode,89434,en,m,Sparks,USA,Nevada,39.553,-119.717,America/Los_Angeles,-8.0,0,3.9,55,9,1019,56,-2,-9,-4,11,-4,2021-03-09,-5,0,-2,2.7,7.3
1764,Zipcode,29803,en,m,Aiken,USA,South Carolina,33.504,-81.725,America/New_York,-5.0,17,0.0,44,10,1034,43,11,-1,10,15,10,2021-03-09,6,17,12,0.0,8.8
1765,Zipcode,29621,en,m,Anderson,USA,South Carolina,34.524,-82.645,America/New_York,-5.0,17,0.0,59,10,1034,52,10,1,9,14,9,2021-03-09,3,17,11,0.0,5.9
1766,Zipcode,29902,en,m,Beaufort,USA,South Carolina,32.429,-80.699,America/New_York,-5.0,16,0.0,51,10,1034,35,11,1,11,9,11,2021-03-09,6,16,12,0.0,10.2
1767,Zipcode,29910,en,m,Bluffton,USA,South Carolina,32.260,-80.872,America/New_York,-5.0,13,0.0,53,10,1034,32,11,2,10,10,10,2021-03-09,8,13,11,0.0,10.2
1768,Zipcode,29407,en,m,Charleston,USA,South Carolina,32.800,-80.011,America/New_York,-5.0,18,0.0,47,10,1035,31,12,0,11,9,11,2021-03-09,6,18,13,0.0,11.6
1769,Zipcode,29642,en,m,Easley,USA,South Carolina,34.806,-82.562,America/New_York,-5.0,16,0.0,59,10,1034,45,11,1,10,11,10,2021-03-09,3,16,11,0.0,7.3
1770,Zipcode,29501,en,m,Florence,USA,South Carolina,34.183,-79.783,America/New_York,-5.0,18,0.0,48,10,1034,35,11,0,10,14,10,2021-03-09,5,18,12,0.0,10.2
1771,Zipcode,29341,en,m,Gaffney,USA,South Carolina,35.095,-81.677,America/New_York,-5.0,17,0.0,61,10,1034,39,11,2,10,9,10,2021-03-09,4,17,11,0.0,8.8
1772,Zipcode,29615,en,m,Greenville,USA,South Carolina,34.869,-82.312,America/New_York,-5.0,16,0.0,59,10,1034,44,10,2,9,12,9,2021-03-09,4,16,11,0.0,7.3
1773,Zipcode,29649,en,m,Greenwood,USA,South Carolina,34.220,-82.160,America/New_York,-5.0,17,0.0,58,10,1034,57,11,1,10,13,10,2021-03-09,4,17,11,0.0,7.3
1774,Zipcode,29464,en,m,Mount Pleasant,USA,South Carolina,32.820,-79.846,America/New_York,-5.0,15,0.0,50,10,1035,25,11,1,11,11,11,2021-03-09,8,15,12,0.0,11.6
1775,Zipcode,29576,en,m,Murrells Inlet,USA,South Carolina,33.587,-79.010,America/Kentucky/Monticello,-5.0,15,0.0,53,10,1034,21,11,1,10,16,10,2021-03-09,7,15,11,0.0,11.6
1776,Zipcode,29406,en,m,Charleston,USA,South Carolina,32.916,-80.030,America/New_York,-5.0,19,0.0,46,10,1035,34,13,0,13,8,13,2021-03-09,7,19,14,0.0,8.8
1777,Zipcode,29732,en,m,Rock Hill,USA,South Carolina,34.971,-81.061,America/New_York,-5.0,17,0.0,57,10,1034,56,11,2,10,11,10,2021-03-09,5,17,12,0.0,7.3
1778,Zipcode,29301,en,m,Spartanburg,USA,South Carolina,34.934,-81.965,America/New_York,-5.0,16,0.0,60,10,1034,42,10,2,10,11,10,2021-03-09,4,16,11,0.0,7.3
1779,Zipcode,29150,en,m,Sumter,USA,South Carolina,33.920,-80.359,America/New_York,-5.0,18,0.0,47,10,1034,48,12,0,11,15,11,2021-03-09,5,18,12,0.0,8.8
1780,Zipcode,85323,en,m,Avondale,USA,Arizona,33.430,-112.350,America/Phoenix,-7.0,22,0.0,25,10,1016,20,18,-2,18,23,18,2021-03-09,15,22,19,0.0,11.6
1781,Zipcode,85296,en,m,Gilbert,USA,Arizona,33.314,-111.773,America/Phoenix,-7.0,23,0.0,24,10,1016,13,19,-2,19,19,19,2021-03-09,17,23,20,0.0,11.6
1782,Zipcode,85208,en,m,Mesa,USA,Arizona,33.391,-111.649,America/Phoenix,-7.0,22,0.0,26,10,1016,15,19,-2,18,22,18,2021-03-09,15,22,19,0.0,11.6
1783,Zipcode,85737,en,m,Tucson,USA,Arizona,32.425,-110.958,America/Phoenix,-7.0,22,0.0,21,10,1016,37,18,-5,18,27,18,2021-03-09,15,22,19,0.0,10.2
1784,Zipcode,85225,en,m,Chandler,USA,Arizona,33.316,-111.831,America/Phoenix,-7.0,23,0.0,24,10,1016,13,19,-2,19,19,19,2021-03-09,17,23,20,0.0,11.6
1785,Zipcode,33433,en,m,Boca Raton,USA,Florida,26.348,-80.158,America/New_York,-5.0,21,2.2,63,10,1029,65,20,13,20,38,20,2021-03-09,19,21,20,0.0,7.4
1786,Zipcode,34205,en,m,Bradenton,USA,Florida,27.485,-82.586,America/New_York,-5.0,22,0.0,64,10,1030,3,18,10,16,33,16,2021-03-09,13,22,18,0.0,11.6
1787,Zipcode,33626,en,m,Tampa,USA,Florida,28.061,-82.614,America/New_York,-5.0,21,0.0,61,10,1031,6,17,9,16,29,16,2021-03-09,12,21,17,0.0,11.6
1788,Zipcode,33759,en,m,Clearwater,USA,Florida,27.980,-82.718,America/Kentucky/Monticello,-5.0,21,0.0,62,10,1031,4,17,10,16,32,16,2021-03-09,13,21,18,0.0,11.6
1789,Zipcode,33065,en,m,Pompano Beach,USA,Florida,26.273,-80.266,America/New_York,-5.0,22,1.2,58,10,1029,52,20,11,20,32,20,2021-03-09,18,22,20,0.0,11.6
1790,Zipcode,33483,en,m,Delray Beach,USA,Florida,26.464,-80.062,America/New_York,-5.0,21,1.7,64,10,1029,71,20,12,20,37,20,2021-03-09,19,21,20,0.0,7.4
1791,Zipcode,33558,en,m,Lutz,USA,Florida,28.157,-82.521,America/New_York,-5.0,22,0.0,63,10,1031,8,16,8,15,27,15,2021-03-09,10,22,17,0.0,11.6
1792,Zipcode,32953,en,m,Merritt Island,USA,Florida,28.400,-80.710,America/Kentucky/Monticello,-5.0,19,0.5,66,10,1032,56,17,10,16,25,16,2021-03-09,14,19,17,0.0,8.8
1793,Zipcode,33172,en,m,Miami,USA,Florida,25.796,-80.360,America/New_York,-5.0,22,0.4,59,10,1028,53,21,12,20,38,20,2021-03-09,19,22,21,0.0,11.6
1794,Zipcode,33018,en,m,Hialeah,USA,Florida,25.925,-80.375,America/New_York,-5.0,22,0.4,58,10,1029,59,21,12,20,38,20,2021-03-09,19,22,21,0.0,10.2
1795,Zipcode,33408,en,m,North Palm Beach,USA,Florida,26.838,-80.060,America/New_York,-5.0,20,1.0,64,10,1030,66,19,12,19,36,19,2021-03-09,18,20,19,0.0,8.8
1796,Zipcode,32905,en,m,Palm Bay,USA,Florida,28.007,-80.594,America/Kentucky/Monticello,-5.0,19,0.6,66,10,1031,52,17,11,17,36,17,2021-03-09,13,19,18,0.0,10.2
1797,Zipcode,32164,en,m,Palm Coast,USA,Florida,29.530,-81.230,America/New_York,-5.0,19,0.0,67,10,1033,12,16,10,15,21,15,2021-03-09,14,19,17,0.0,11.6
1798,Zipcode,32407,en,m,Panama City Beach,USA,Florida,30.203,-85.819,America/Chicago,-6.0,18,0.0,59,10,1033,12,14,6,13,20,13,2021-03-09,10,18,14,0.0,11.5
1799,Zipcode,32502,en,m,Pensacola,USA,Florida,30.423,-87.227,America/Chicago,-6.0,18,0.0,59,10,1032,10,14,6,14,17,14,2021-03-09,10,18,15,0.0,8.7
1800,Zipcode,33062,en,m,Pompano Beach,USA,Florida,26.235,-80.094,America/Kentucky/Monticello,-5.0,21,0.8,62,10,1029,52,20,13,20,39,20,2021-03-09,19,21,20,0.0,11.6
1801,Zipcode,34668,en,m,Port Richey,USA,Florida,28.304,-82.701,America/New_York,-5.0,21,0.0,66,10,1032,13,16,9,15,30,15,2021-03-09,11,21,17,0.0,11.6
1802,Zipcode,32550,en,m,Miramar Beach,USA,Florida,30.382,-86.353,America/Chicago,-6.0,17,0.0,60,10,1033,10,14,6,13,22,13,2021-03-09,11,17,14,0.0,8.7
1803,Zipcode,30097,en,m,Duluth,USA,Georgia,34.026,-84.142,America/New_York,-5.0,18,0.0,37,10,1034,40,13,-2,13,7,13,2021-03-09,9,18,14,0.0,8.8
1804,Zipcode,30260,en,m,Morrow,USA,Georgia,33.584,-84.328,America/New_York,-5.0,18,0.0,48,10,1034,46,14,2,13,10,13,2021-03-09,8,18,13,0.0,5.9
1805,Zipcode,89052,en,m,Henderson,USA,Nevada,35.993,-115.120,America/Los_Angeles,-8.0,16,0.0,28,10,1013,3,12,-7,9,38,9,2021-03-09,8,16,12,0.0,11.6
1806,Zipcode,29577,en,m,Myrtle Beach,USA,South Carolina,33.700,-78.910,America/New_York,-5.0,15,0.0,50,10,1034,23,11,1,10,14,10,2021-03-09,7,15,12,0.0,11.6
1807,Zipcode,85255,en,m,Scottsdale,USA,Arizona,33.680,-111.810,America/Phoenix,-7.0,22,0.0,26,10,1016,18,18,-3,18,19,18,2021-03-09,14,22,18,0.0,11.6
1808,Zipcode,85345,en,m,Peoria,USA,Arizona,33.570,-112.246,America/Phoenix,-7.0,23,0.0,23,10,1016,21,19,-3,19,22,19,2021-03-09,16,23,20,0.0,11.6
1809,Zipcode,85250,en,m,Scottsdale,USA,Arizona,33.523,-111.907,America/Phoenix,-7.0,22,0.0,23,10,1016,20,19,-3,19,17,19,2021-03-09,16,22,19,0.0,11.6
1810,Zipcode,85718,en,m,Tucson,USA,Arizona,32.311,-110.920,America/Phoenix,-7.0,22,0.0,21,10,1016,37,18,-5,18,27,18,2021-03-09,15,22,19,0.0,10.2
1811,Zipcode,33134,en,m,Miami,USA,Florida,25.754,-80.272,America/Kentucky/Monticello,-5.0,22,0.8,61,10,1028,70,21,13,21,41,21,2021-03-09,20,22,21,0.0,7.4
1812,Zipcode,34108,en,m,Naples,USA,Florida,26.240,-81.810,America/New_York,-5.0,22,0.1,68,10,1029,14,19,12,18,37,18,2021-03-09,15,22,19,0.0,11.6
1813,Zipcode,32819,en,m,Orlando,USA,Florida,28.460,-81.476,America/New_York,-5.0,21,0.0,61,10,1032,30,16,9,16,21,16,2021-03-09,12,21,17,0.0,11.6
1814,Zipcode,32789,en,m,Winter Park,USA,Florida,28.600,-81.357,America/New_York,-5.0,21,0.0,64,10,1032,31,16,9,16,19,16,2021-03-09,12,21,17,0.0,11.6
1815,Zipcode,34239,en,m,Sarasota,USA,Florida,27.310,-82.518,America/New_York,-5.0,22,0.0,64,10,1030,3,18,10,16,33,16,2021-03-09,13,22,18,0.0,11.6
1816,Zipcode,30346,en,m,Atlanta,USA,Georgia,33.928,-84.344,America/New_York,-5.0,19,0.0,35,10,1034,45,15,-1,15,6,15,2021-03-09,10,19,15,0.0,7.3
1817,Zipcode,33131,en,m,Miami,USA,Florida,25.770,-80.190,America/Kentucky/Monticello,-5.0,21,1.0,65,10,1028,67,21,14,21,44,21,2021-03-09,20,21,21,0.0,8.8
1818,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,23,0.0,66,10,1029,7,18,10,17,26,17,2021-03-10,13,23,18,0.0,11.6
1819,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,22,0.0,64,10,1029,6,19,12,19,34,19,2021-03-10,16,22,19,0.0,11.6
1820,Zipcode,33607,en,m,Tampa,USA,Florida,27.966,-82.511,America/Kentucky/Monticello,-5.0,22,0.0,63,10,1029,7,19,11,18,28,18,2021-03-10,14,22,19,0.0,11.6
1821,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,23,0.0,65,10,1029,9,18,10,17,24,17,2021-03-10,13,23,18,0.0,11.6
1822,Zipcode,33180,en,m,Miami,USA,Florida,25.962,-80.141,America/Kentucky/Monticello,-5.0,22,1.5,64,10,1027,75,23,14,21,42,21,2021-03-10,20,22,21,0.0,6.0
1823,Zipcode,33770,en,m,Largo,USA,Florida,27.921,-82.800,America/New_York,-5.0,22,0.0,64,10,1029,6,19,12,19,34,19,2021-03-10,16,22,19,0.0,11.6
1824,Zipcode,33434,en,m,Boca Raton,USA,Florida,26.383,-80.163,America/New_York,-5.0,22,0.5,63,10,1027,43,22,13,21,38,21,2021-03-10,20,22,21,0.0,11.6
1825,Zipcode,34134,en,m,Bonita Springs,USA,Florida,26.363,-81.823,America/New_York,-5.0,24,0.0,65,10,1027,20,19,11,18,31,18,2021-03-10,14,24,20,0.0,11.6
1826,Zipcode,33426,en,m,Boynton Beach,USA,Florida,26.518,-80.082,America/New_York,-5.0,22,1.1,62,10,1028,53,22,13,21,36,21,2021-03-10,20,22,21,0.0,10.2
1827,Zipcode,34210,en,m,Bradenton,USA,Florida,27.455,-82.642,America/New_York,-5.0,23,0.0,66,10,1028,8,19,11,17,32,17,2021-03-10,14,23,19,0.0,11.6
1828,Zipcode,34613,en,m,Brooksville,USA,Florida,28.560,-82.520,America/New_York,-5.0,23,0.0,67,10,1030,17,18,10,16,23,16,2021-03-10,11,23,18,0.0,10.2
1829,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,23,0.0,64,10,1027,15,19,12,19,34,19,2021-03-10,15,23,20,0.0,11.6
1830,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,22,0.0,64,10,1029,7,19,11,18,31,18,2021-03-10,15,22,19,0.0,11.6
1831,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,23,0.9,58,10,1027,67,21,12,21,32,21,2021-03-10,19,23,21,0.0,7.4
1832,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,20,0.0,66,10,1030,9,17,11,17,23,17,2021-03-10,16,20,18,0.0,11.6
1833,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,19,0.0,73,10,1029,17,16,11,16,27,16,2021-03-10,13,19,17,0.0,8.7
1834,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,22,0.8,63,10,1027,68,22,14,21,39,21,2021-03-10,20,22,21,0.0,7.4
1835,Zipcode,33912,en,m,Fort Myers,USA,Florida,26.509,-81.832,America/New_York,-5.0,24,0.0,65,10,1027,20,19,11,18,31,18,2021-03-10,14,24,20,0.0,11.6
1836,Zipcode,32608,en,m,Gainesville,USA,Florida,29.602,-82.399,America/New_York,-5.0,23,0.0,63,10,1030,13,18,9,17,19,17,2021-03-10,11,23,18,0.0,11.6
1837,Zipcode,32223,en,m,Jacksonville,USA,Florida,30.158,-81.625,America/New_York,-5.0,22,0.0,61,10,1031,18,17,9,17,14,17,2021-03-10,13,22,18,0.0,10.2
1838,Zipcode,32250,en,m,Jacksonville Beach,USA,Florida,30.290,-81.410,America/Kentucky/Monticello,-5.0,19,0.0,67,10,1031,19,16,10,16,19,16,2021-03-10,14,19,17,0.0,10.2
1839,Zipcode,34741,en,m,Kissimmee,USA,Florida,28.305,-81.423,America/New_York,-5.0,22,0.0,67,10,1030,20,18,10,17,21,17,2021-03-10,13,22,18,0.0,11.6
1840,Zipcode,34747,en,m,Kissimmee,USA,Florida,28.298,-81.613,America/New_York,-5.0,22,0.0,68,10,1029,25,17,10,16,23,16,2021-03-10,13,22,18,0.0,11.6
1841,Zipcode,33467,en,m,Lake Worth,USA,Florida,26.607,-80.178,America/New_York,-5.0,22,0.4,60,10,1028,45,21,12,20,32,20,2021-03-10,19,22,21,0.0,10.2
1842,Zipcode,33813,en,m,Lakeland,USA,Florida,27.967,-81.935,America/New_York,-5.0,22,0.0,68,10,1029,24,17,10,16,25,16,2021-03-10,12,22,18,0.0,11.6
1843,Zipcode,32750,en,m,Longwood,USA,Florida,28.704,-81.362,America/New_York,-5.0,23,0.0,62,10,1030,15,18,10,17,19,17,2021-03-10,14,23,19,0.0,11.6
1844,Zipcode,32952,en,m,Merritt Island,USA,Florida,28.343,-80.675,America/Kentucky/Monticello,-5.0,21,0.0,67,10,1030,27,18,11,18,24,18,2021-03-10,16,21,19,0.0,11.6
1845,Zipcode,33186,en,m,Miami,USA,Florida,25.661,-80.408,America/Kentucky/Monticello,-5.0,23,0.8,64,10,1026,55,22,14,21,38,21,2021-03-10,19,23,21,0.0,10.2
1846,Zipcode,33184,en,m,Miami,USA,Florida,25.757,-80.405,America/New_York,-5.0,23,1.0,63,10,1027,62,22,14,21,39,21,2021-03-10,20,23,21,0.0,6.0
1847,Zipcode,34102,en,m,Naples,USA,Florida,26.140,-81.800,America/New_York,-5.0,24,0.0,65,10,1027,26,20,12,19,35,19,2021-03-10,16,24,20,0.0,11.6
1848,Zipcode,34474,en,m,Ocala,USA,Florida,29.156,-82.196,America/New_York,-5.0,23,0.0,67,10,1030,16,17,9,16,22,16,2021-03-10,11,23,18,0.0,10.2
1849,Zipcode,32828,en,m,Orlando,USA,Florida,28.546,-81.181,America/New_York,-5.0,22,0.0,64,10,1030,15,18,10,17,19,17,2021-03-10,14,22,19,0.0,11.6
1850,Zipcode,32812,en,m,Orlando,USA,Florida,28.489,-81.324,America/New_York,-5.0,22,0.0,63,10,1030,16,18,10,17,21,17,2021-03-10,14,22,19,0.0,11.6
1851,Zipcode,32821,en,m,Orlando,USA,Florida,28.379,-81.468,America/New_York,-5.0,23,0.0,60,10,1030,16,18,10,18,21,18,2021-03-10,14,23,19,0.0,11.6
1852,Zipcode,33418,en,m,Palm Beach Gardens,USA,Florida,26.860,-80.140,America/New_York,-5.0,21,0.4,63,10,1028,46,21,13,20,37,20,2021-03-10,19,21,20,0.0,10.2
1853,Zipcode,32504,en,m,Pensacola,USA,Florida,30.491,-87.184,America/Chicago,-6.0,20,0.0,72,10,1029,25,16,11,16,24,16,2021-03-10,14,20,18,0.0,8.7
1854,Zipcode,33322,en,m,Fort Lauderdale,USA,Florida,26.150,-80.274,America/New_York,-5.0,23,0.5,59,10,1027,53,22,13,21,36,21,2021-03-10,20,23,21,0.0,11.6
1855,Zipcode,34231,en,m,Sarasota,USA,Florida,27.272,-82.517,America/New_York,-5.0,22,0.0,67,10,1028,16,19,12,18,33,18,2021-03-10,15,22,19,0.0,11.6
1856,Zipcode,34201,en,m,Bradenton,USA,Florida,27.403,-82.477,America/New_York,-5.0,23,0.0,66,10,1028,8,19,11,17,32,17,2021-03-10,14,23,19,0.0,11.6
1857,Zipcode,33710,en,m,Saint Petersburg,USA,Florida,27.789,-82.729,America/Kentucky/Monticello,-5.0,21,0.0,65,10,1029,6,19,12,19,38,19,2021-03-10,17,21,19,0.0,11.6
1858,Zipcode,34994,en,m,Stuart,USA,Florida,27.200,-80.250,America/New_York,-5.0,21,0.4,64,10,1028,42,20,13,19,36,19,2021-03-10,18,21,20,0.0,10.2
1859,Zipcode,32309,en,m,Tallahassee,USA,Florida,30.597,-84.042,America/New_York,-5.0,22,0.0,63,10,1030,4,17,7,15,14,15,2021-03-10,9,22,17,0.0,11.6
1860,Zipcode,33618,en,m,Tampa,USA,Florida,28.078,-82.499,America/New_York,-5.0,23,0.0,65,10,1029,9,18,10,17,24,17,2021-03-10,13,23,18,0.0,11.6
