,request.type,request.query,request.language,request.unit,location.name,location.country,location.region,location.lat,location.lon,location.timezone_id,location.utc_offset,temperature,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,date,mintemp,maxtemp,avgtemp,totalsnow,sunhour
769,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,24,0.0,85,10,1017,21,22,19,21,24,21,2021-01-26,19,24,22,0.0,10.9
770,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,24,0.0,87,8,1017,21,23,19,21,22,23,2021-01-27,20,24,22,0.0,10.9
771,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,19,0.2,60,10,1022,29,18,9,18,33,18,2021-01-28,15,19,18,0.0,10.9
772,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,19,0.0,63,10,1025,17,14,7,13,28,13,2021-01-29,10,19,15,0.0,10.9
773,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,21,0.0,66,10,1022,2,17,10,16,27,16,2021-01-30,13,21,18,0.0,11.0
774,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,22,0.4,75,10,1019,40,20,15,19,31,19,2021-01-31,17,22,20,0.0,8.5
775,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,23,0.0,78,10,1020,23,22,17,21,48,21,2021-01-01,20,23,21,0.0,8.7
776,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,23,0.0,83,10,1019,34,21,18,21,43,21,2021-01-02,20,23,21,0.0,8.7
777,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,19,1.6,83,10,1017,83,17,15,17,35,17,2021-01-03,10,19,17,0.0,3.8
778,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,14,0.0,61,10,1019,19,14,7,13,24,13,2021-01-04,12,14,14,0.0,8.7
779,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,17,0.0,63,10,1019,0,15,9,15,21,15,2021-01-05,11,17,16,0.0,8.7
780,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,17,0.0,56,10,1020,24,14,5,13,22,13,2021-01-06,12,17,14,0.0,8.7
781,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,19,0.3,68,10,1017,61,16,10,16,33,16,2021-01-07,14,19,17,0.0,3.9
782,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,17,3.0,75,9,1014,78,17,12,16,40,16,2021-01-08,15,17,17,0.0,3.9
783,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,12,0.4,66,10,1019,62,12,6,10,31,10,2021-01-09,7,12,12,0.0,5.5
784,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,12,0.0,59,10,1024,32,10,3,8,19,8,2021-01-10,6,12,10,0.0,7.1
785,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,19,0.0,70,10,1023,18,15,10,14,18,14,2021-01-11,7,19,16,0.0,8.7
786,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,21,0.0,76,10,1022,58,18,14,18,18,18,2021-01-12,17,21,19,0.0,7.1
787,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,15,0.7,81,9,1022,49,14,11,13,20,13,2021-01-13,11,15,14,0.0,5.5
788,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,16,0.0,73,10,1019,44,14,10,13,19,13,2021-01-14,7,16,15,0.0,7.1
789,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,19,0.6,72,9,1014,49,16,12,16,28,16,2021-01-15,10,19,18,0.0,7.1
790,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,15,0.7,60,10,1015,74,14,7,12,43,12,2021-01-16,11,15,14,0.0,3.9
791,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,15,0.5,66,10,1018,71,14,8,14,20,14,2021-01-17,14,15,15,0.0,3.9
792,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,15,0.4,67,10,1021,31,14,9,14,25,14,2021-01-18,11,15,15,0.0,10.0
793,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,17,0.0,44,10,1026,0,13,2,12,18,12,2021-01-19,10,17,13,0.0,10.8
794,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,17,0.0,56,10,1027,2,15,6,15,19,15,2021-01-20,13,17,15,0.0,10.8
795,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,18,0.0,68,10,1022,6,16,10,16,14,16,2021-01-21,15,18,16,0.0,10.8
796,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,20,0.0,79,10,1016,20,18,14,18,25,18,2021-01-22,17,20,18,0.0,10.8
797,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,20,0.0,87,10,1018,25,19,17,19,18,19,2021-01-23,18,20,19,0.0,10.8
798,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,21,0.0,82,10,1019,30,19,15,19,16,19,2021-01-24,17,21,19,0.0,10.8
799,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,22,0.0,84,10,1017,45,20,17,19,34,19,2021-01-25,18,22,20,0.0,10.1
800,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,22,0.0,85,10,1016,33,21,18,20,29,20,2021-01-26,19,22,20,0.0,10.9
801,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,22,0.3,89,10,1017,56,21,18,20,35,20,2021-01-27,19,22,21,0.0,10.1
802,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,15,0.2,60,10,1023,20,15,7,13,44,13,2021-01-28,13,15,14,0.0,10.9
803,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,17,0.0,54,10,1026,3,13,4,12,23,12,2021-01-29,10,17,13,0.0,10.9
804,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,19,0.0,64,10,1023,5,15,9,14,22,14,2021-01-30,10,19,16,0.0,10.9
805,Zipcode,33761,en,m,Clearwater,USA,Florida,28.029,-82.724,America/New_York,-5.0,21,0.3,75,10,1018,63,18,14,18,39,18,2021-01-31,16,21,18,0.0,5.5
806,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,27,0.0,68,10,1021,23,26,18,25,29,26,2021-01-01,23,27,25,0.0,8.7
807,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,26,1.3,72,10,1020,57,26,19,24,24,26,2021-01-02,23,26,25,0.0,3.9
808,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,28,0.0,65,10,1018,28,26,17,24,17,26,2021-01-03,22,28,25,0.0,7.1
809,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,21,0.6,65,10,1017,65,23,14,21,14,21,2021-01-04,19,21,21,0.0,3.9
810,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,21,0.0,44,10,1018,0,17,5,17,18,17,2021-01-05,15,21,18,0.0,8.7
811,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,22,0.0,54,10,1018,3,18,8,18,15,18,2021-01-06,14,22,18,0.0,8.7
812,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,24,0.0,55,10,1017,68,22,11,21,14,21,2021-01-07,19,24,22,0.0,5.5
813,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,24,0.6,68,10,1014,55,22,15,21,25,21,2021-01-08,18,24,21,0.0,3.9
814,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,18,0.0,55,10,1018,20,16,7,16,22,16,2021-01-09,14,18,16,0.0,8.7
815,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,20,0.0,50,10,1022,11,15,4,14,13,14,2021-01-10,10,20,16,0.0,8.7
816,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,24,0.0,59,10,1022,44,22,12,20,17,20,2021-01-11,18,24,21,0.0,8.7
817,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,26,0.0,67,10,1022,33,24,16,23,9,24,2021-01-12,21,26,23,0.0,8.7
818,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,26,1.4,70,10,1020,42,23,16,22,10,23,2021-01-13,19,26,23,0.0,8.7
819,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,21,1.2,67,8,1018,48,19,12,19,13,19,2021-01-14,17,21,19,0.0,5.5
820,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,23,0.0,56,10,1015,27,20,10,19,12,19,2021-01-15,16,23,19,0.0,7.1
821,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,20,0.0,57,10,1015,58,18,9,17,26,17,2021-01-16,16,20,18,0.0,3.9
822,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,18,0.0,56,10,1018,44,15,7,15,13,15,2021-01-17,13,18,16,0.0,8.7
823,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,21,0.0,56,10,1020,29,18,9,18,13,18,2021-01-18,16,21,18,0.0,8.7
824,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,22,0.0,50,10,1025,2,19,8,18,17,18,2021-01-19,16,22,19,0.0,8.7
825,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,22,0.0,52,10,1025,8,20,9,19,18,19,2021-01-20,17,22,20,0.0,8.7
826,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,25,0.0,50,10,1021,6,21,10,21,11,21,2021-01-21,17,25,21,0.0,8.7
827,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,27,0.0,55,10,1017,1,23,12,22,13,23,2021-01-22,19,27,23,0.0,8.7
828,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,27,0.0,66,10,1018,7,23,15,22,8,23,2021-01-23,19,27,23,0.0,8.7
829,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,26,0.0,67,10,1019,12,24,16,23,12,24,2021-01-24,20,26,23,0.0,8.7
830,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,26,0.2,71,10,1018,50,26,18,24,17,26,2021-01-25,22,26,24,0.0,5.5
831,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,28,0.0,71,10,1017,34,26,19,25,20,26,2021-01-26,22,28,25,0.0,10.9
832,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,30,0.6,67,10,1018,33,27,18,26,15,27,2021-01-27,22,30,26,0.0,8.5
833,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,22,0.0,60,10,1021,25,22,11,20,28,20,2021-01-28,14,22,20,0.0,10.1
834,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,19,0.4,60,10,1024,72,18,10,18,24,18,2021-01-29,16,19,18,0.0,8.5
835,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,20,0.4,60,10,1023,65,18,10,18,21,18,2021-01-30,17,20,19,0.0,7.0
836,Zipcode,33071,en,m,Pompano Beach,USA,Florida,26.243,-80.262,America/New_York,-5.0,24,0.4,62,10,1019,67,23,14,21,22,23,2021-01-31,17,24,22,0.0,8.5
837,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,25,0.0,80,10,1021,36,23,18,22,27,23,2021-01-01,20,25,23,0.0,5.4
838,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,26,0.1,78,10,1019,40,23,18,22,26,23,2021-01-02,19,26,23,0.0,8.7
839,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,21,1.3,79,8,1016,73,20,16,20,24,20,2021-01-03,18,21,20,0.0,3.8
840,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,17,0.0,54,10,1018,20,14,5,14,16,14,2021-01-04,12,17,14,0.0,8.7
841,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,18,0.0,53,10,1018,0,14,4,13,18,13,2021-01-05,11,18,14,0.0,8.7
842,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,17,0.0,61,10,1019,20,14,6,13,21,13,2021-01-06,11,17,14,0.0,8.7
843,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,20,0.5,64,10,1018,49,17,11,17,24,17,2021-01-07,15,20,18,0.0,5.5
844,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,18,2.0,70,9,1013,70,17,11,16,31,16,2021-01-08,13,18,17,0.0,3.8
845,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,13,0.0,63,10,1018,20,11,4,9,21,9,2021-01-09,8,13,11,0.0,8.7
846,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,14,0.0,67,10,1023,18,10,4,8,16,8,2021-01-10,7,14,11,0.0,8.7
847,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,19,0.0,70,10,1023,28,16,10,15,11,15,2021-01-11,10,19,17,0.0,8.7
848,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,20,0.0,82,10,1023,65,17,14,17,10,17,2021-01-12,14,20,18,0.0,5.5
849,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,18,0.6,79,9,1021,35,15,12,15,13,15,2021-01-13,14,18,16,0.0,8.7
850,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,17,0.2,63,10,1018,29,13,6,12,14,12,2021-01-14,10,17,13,0.0,8.7
851,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,21,0.2,68,10,1013,48,16,9,15,24,15,2021-01-15,11,21,16,0.0,8.7
852,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,15,0.7,54,10,1014,38,12,3,10,28,10,2021-01-16,10,15,12,0.0,7.1
853,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,15,0.0,58,10,1018,44,11,3,10,16,10,2021-01-17,7,15,11,0.0,5.5
854,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,16,0.0,59,10,1020,17,13,4,12,22,12,2021-01-18,10,16,13,0.0,8.7
855,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,17,0.0,47,10,1026,0,13,2,12,16,12,2021-01-19,10,17,14,0.0,8.7
856,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,18,0.0,52,10,1027,3,15,5,14,10,14,2021-01-20,11,18,15,0.0,8.7
857,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,21,0.0,64,10,1021,13,16,9,16,13,16,2021-01-21,12,21,17,0.0,8.7
858,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,22,0.0,67,10,1016,33,18,11,17,23,17,2021-01-22,15,22,18,0.0,8.7
859,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,18,3.5,88,8,1018,83,18,16,18,19,18,2021-01-23,16,18,18,0.0,3.9
860,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,20,5.7,89,9,1020,94,19,17,18,22,18,2021-01-24,13,20,19,0.0,3.9
861,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,24,1.3,86,10,1017,64,22,18,21,27,21,2021-01-25,18,24,21,0.0,3.9
862,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,25,0.0,78,9,1016,47,22,17,21,18,22,2021-01-26,19,25,22,0.0,8.7
863,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,24,0.1,82,8,1016,47,22,18,21,24,21,2021-01-27,18,24,22,0.0,7.1
864,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,14,0.1,62,10,1022,17,14,7,12,35,12,2021-01-28,9,14,12,0.0,10.9
865,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,15,0.0,59,10,1027,12,12,5,11,23,11,2021-01-29,8,15,13,0.0,10.9
866,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,18,0.0,63,10,1024,25,15,8,15,18,15,2021-01-30,13,18,16,0.0,10.9
867,Zipcode,32114,en,m,Daytona Beach,USA,Florida,29.198,-81.042,America/New_York,-5.0,22,0.1,73,10,1019,64,19,13,18,28,18,2021-01-31,15,22,19,0.0,7.0
868,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,22,33.3,88,7,1015,73,22,19,21,48,21,2021-01-01,18,22,21,0.0,3.8
869,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,17,15.6,84,9,1017,89,17,14,17,17,17,2021-01-02,15,17,17,0.0,3.8
870,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,14,0.7,72,10,1019,8,11,6,9,23,9,2021-01-03,8,14,11,0.0,8.7
871,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,14,0.0,62,10,1021,7,11,4,10,15,10,2021-01-04,8,14,11,0.0,8.7
872,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,16,0.0,70,10,1020,4,13,7,12,23,12,2021-01-05,10,16,13,0.0,8.7
873,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,13,0.0,69,10,1021,42,10,5,9,19,9,2021-01-06,8,13,10,0.0,5.5
874,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,16,10.6,69,9,1014,47,14,8,13,40,13,2021-01-07,12,16,15,0.0,5.5
875,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,11,0.4,73,10,1015,74,11,6,8,35,8,2021-01-08,9,11,10,0.0,4.0
876,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,9,0.0,71,10,1022,21,6,1,2,26,2,2021-01-09,4,9,6,0.0,8.7
877,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,9,0.0,68,10,1025,24,6,0,3,16,3,2021-01-10,3,9,6,0.0,8.7
878,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,11,7.6,83,7,1023,82,9,6,6,31,6,2021-01-11,8,11,9,0.0,4.0
879,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,14,0.0,84,10,1025,31,10,7,7,25,7,2021-01-12,2,14,11,0.0,8.7
880,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,12,0.0,74,10,1024,21,9,4,7,17,7,2021-01-13,6,12,9,0.0,8.7
881,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,14,0.0,68,10,1018,2,10,5,9,22,9,2021-01-14,7,14,11,0.0,8.7
882,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,14,0.0,62,10,1013,6,12,5,10,32,10,2021-01-15,10,14,12,0.0,8.7
883,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,10,0.0,50,10,1016,2,9,-1,5,36,5,2021-01-16,7,10,9,0.0,8.7
884,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,13,0.0,60,10,1018,1,9,2,7,22,7,2021-01-17,6,13,10,0.0,8.7
885,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,13,0.0,56,10,1021,1,10,2,8,23,8,2021-01-18,7,13,10,0.0,8.7
886,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,16,0.0,56,10,1026,0,12,4,12,11,12,2021-01-19,8,16,13,0.0,8.7
887,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,18,0.0,74,10,1027,14,14,10,14,12,14,2021-01-20,12,18,15,0.0,8.7
888,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,19,0.0,81,10,1021,38,16,13,16,18,16,2021-01-21,14,19,16,0.0,8.7
889,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,19,0.8,89,9,1014,88,18,16,17,22,17,2021-01-22,14,19,18,0.0,4.0
890,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,16,0.3,72,9,1019,57,14,9,13,23,13,2021-01-23,12,16,14,0.0,7.1
891,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,18,2.4,92,9,1018,94,17,15,16,29,16,2021-01-24,15,18,17,0.0,4.0
892,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,20,0.2,92,10,1014,84,18,18,18,34,18,2021-01-25,13,20,19,0.0,4.0
893,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,23,8.3,87,9,1013,67,21,19,20,32,20,2021-01-26,16,23,21,0.0,7.1
894,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,22,12.6,84,9,1015,51,22,17,20,39,20,2021-01-27,20,22,21,0.0,5.6
895,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,12,0.0,63,10,1028,8,10,2,6,34,6,2021-01-28,6,12,9,0.0,8.7
896,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,13,0.0,54,10,1028,7,8,-1,6,18,6,2021-01-29,5,13,9,0.0,8.7
897,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,17,0.0,65,10,1022,49,13,7,12,27,12,2021-01-30,10,17,14,0.0,8.7
898,Zipcode,32541,en,m,Destin,USA,Florida,30.398,-86.480,America/Chicago,-6.0,20,1.5,81,10,1014,56,18,15,18,41,18,2021-01-31,13,20,19,0.0,7.2
899,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,26,0.0,72,10,1021,22,27,19,25,36,27,2021-01-01,24,26,25,0.0,8.7
900,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,25,1.1,75,10,1020,50,26,20,24,32,26,2021-01-02,24,25,24,0.0,7.1
901,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,26,0.0,69,10,1018,39,26,18,25,25,26,2021-01-03,23,26,25,0.0,7.1
902,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,22,0.4,66,10,1017,64,23,15,22,16,22,2021-01-04,21,22,21,0.0,3.9
903,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,21,0.0,44,10,1018,0,19,6,19,19,19,2021-01-05,17,21,19,0.0,8.7
904,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,21,0.0,55,10,1018,2,19,9,18,18,18,2021-01-06,16,21,19,0.0,8.7
905,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,23,0.0,56,10,1017,78,23,12,21,19,21,2021-01-07,20,23,22,0.0,3.9
906,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,23,0.3,68,10,1014,48,24,15,22,31,24,2021-01-08,19,23,22,0.0,7.1
907,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,18,0.0,56,10,1018,20,17,8,16,25,16,2021-01-09,15,18,16,0.0,8.7
908,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,19,0.0,53,10,1022,11,16,6,15,16,15,2021-01-10,12,19,16,0.0,8.7
909,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,23,0.0,61,10,1022,50,22,13,21,22,21,2021-01-11,19,23,22,0.0,7.1
910,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,25,0.0,69,10,1022,42,25,17,23,11,25,2021-01-12,22,25,23,0.0,7.1
911,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,24,0.9,71,10,1020,42,25,17,23,10,25,2021-01-13,21,24,23,0.0,8.7
912,Zipcode,33308,en,m,Fort Lauderdale,USA,Florida,26.189,-80.109,America/Kentucky/Monticello,-5.0,21,1.3,68,8,1018,55,19,13,19,14,19,2021-01-14,18,21,19,0.0,5.5
